embedding_row,sample_id,duplicate_group_id,month
5300,R004256,G002220,2024-08
5301,R004257,G001260,2024-08
5302,R004258,G000520,2024-08
5303,R004259,G004852,2024-08
5304,R004260,G004668,2024-08
5305,R004261,G003554,2024-08
5306,R004262,G004126,2024-08
5307,R004263,G001913,2024-08
5308,R004264,G000004,2024-08
5309,R004265,G001518,2024-08
5310,R004266,G001584,2024-08
5311,R004267,G002942,2024-08
5312,R004268,G001215,2024-08
5313,R004269,G005000,2024-08
5314,R004270,G004869,2024-08
5315,R004271,G001657,2024-08
5316,R004272,G000156,2024-08
5317,R004273,G001511,2024-08
5318,R004274,G000379,2024-08
5319,R004275,G003447,2024-08
5320,R004276,G000525,2024-08
5321,R004277,G005167,2024-08
5322,R004278,G003584,2024-08
5323,R004279,G002012,2024-08
5324,R004280,G004609,2024-08
5325,R004281,G000843,2024-08
5326,R004282,G000755,2024-08
5327,R004283,G004815,2024-08
5328,R004284,G002381,2024-08
5329,R004285,G003050,2024-08
5330,R004286,G004290,2024-08
5331,R004287,G000071,2024-08
5332,R004288,G003965,2024-08
5333,R004289,G001661,2024-08
5334,R004290,G002153,2024-08
5335,R004291,G000688,2024-08
5336,R004292,G001697,2024-08
5337,R004293,G001676,2024-08
5338,R004294,G004143,2024-08
5339,R004295,G000494,2024-08
5340,R004296,G005053,2024-08
5341,R004297,G003904,2024-08
5342,R004298,G002160,2024-08
5343,R004299,G000312,2024-08
5344,R004300,G005297,2024-08
5345,R004301,G002713,2024-08
5346,R004302,G003234,2024-08
5347,R004303,G000254,2024-08
5348,R004304,G001092,2024-08
5349,R004305,G002085,2024-08
5350,R004306,G003229,2024-08
5351,R004307,G003835,2024-08
5352,R004308,G000814,2024-08
5353,R004309,G003487,2024-08
5354,R004310,G004561,2024-08
5355,R004311,G002519,2024-08
5356,R004312,G001031,2024-08
5357,R004313,G005371,2024-08
5358,R004314,G000601,2024-08
5359,R004315,G005249,2024-08
5360,R004316,G001846,2024-08
5361,R004317,G000855,2024-08
5362,R004318,G003959,2024-08
5363,R004319,G000421,2024-08
5364,R004320,G003737,2024-08
5365,R004321,G004456,2024-08
5366,R004322,G002328,2024-08
5367,R004323,G000477,2024-08
5368,R004324,G000690,2024-08
5369,R004325,G004184,2024-08
5370,R004326,G000025,2024-08
5371,R004327,G002500,2024-08
5372,R004328,G001157,2024-08
5373,R004329,G004583,2024-08
5374,R004330,G005154,2024-08
5375,R004331,G000275,2024-08
5376,R004332,G003239,2024-08
5377,R004333,G002425,2024-08
5378,R004334,G001336,2024-08
5379,R004335,G003158,2024-08
5380,R004336,G001154,2024-08
5381,R004337,G002543,2024-08
5382,R004338,G003412,2024-08
5383,R004339,G001359,2024-08
5384,R004340,G004560,2024-08
5385,R004341,G002333,2024-08
5386,R004342,G001076,2024-08
5387,R004343,G003895,2024-08
5388,R004344,G000113,2024-08
5389,R004345,G005093,2024-08
5390,R004346,G004398,2024-08
5391,R004347,G000880,2024-08
5392,R004348,G003381,2024-08
5393,R004349,G002064,2024-08
5394,R004350,G002647,2024-08
5395,R004351,G003004,2024-08
5396,R004352,G003052,2024-08
5397,R004353,G002189,2024-08
5398,R004354,G002721,2024-08
5399,R004355,G002145,2024-08
5400,R004356,G004209,2024-08
5401,R004357,G001254,2024-08
5402,R004358,G000513,2024-08
5403,R004359,G005202,2024-08
5404,R004360,G001614,2024-08
5405,R004361,G004086,2024-08
5406,R004362,G003451,2024-08
5407,R004363,G002548,2024-08
5408,R004364,G002117,2024-08
5409,R004365,G004768,2024-08
5410,R004366,G003763,2024-08
5411,R004367,G000886,2024-08
5412,R004368,G000757,2024-08
5413,R004369,G002137,2024-08
5414,R004370,G001597,2024-08
5415,R004371,G001264,2024-08
5416,R004372,G003351,2024-08
5417,R004373,G004551,2024-08
5418,R004374,G001989,2024-08
5419,R004375,G002891,2024-08
5420,R004376,G002136,2024-08
5421,R004377,G001468,2024-08
5422,R004378,G003251,2024-08
5423,R004379,G000456,2024-08
5424,R004380,G005157,2024-08
5425,R004381,G001183,2024-08
